event,frame,slot,routine,name,role,cls,blend,peak,life,mood,span,off,wild,hrot,tz,tx,ty,tr,schemeA,schemeB,leg
spawn,5113501,4,627,604 mandel deep,0,0,0,256,988,2,17000,159,0,0,1.3710,0.0000,0.0000,0.4987,143,49,4993
spawn,5114264,1,34,011 plasma mandala,1,0,1,158,1228,2,17000,13371,89,0,2.3399,-0.0012,0.1824,2.6928,49,95,4994
spawn,5114488,4,256,233 crinkled foil,1,0,0,256,735,1,17000,21032,0,0,1.4104,0.0000,0.0000,2.8923,49,95,4994
spawn,5114825,3,546,523 strike cascade,3,0,1,100,320,1,6703,3059,0,0,1.4633,0.0200,-0.2882,1.0971,49,95,4994
spawn,5115201,4,413,390 cathedral panes,0,0,0,256,836,0,17000,8926,0,0,1.2715,0.0000,0.0000,0.1995,95,97,4995
spawn,5115526,2,176,153 loxodrome drift,2,0,1,116,1245,0,8208,27669,131,1,1.7815,0.2812,0.2741,4.2885,95,97,4995
spawn,5116028,4,443,420 elliptic rings,0,0,0,256,907,1,17000,20100,0,0,1.3784,0.0000,0.0000,2.1941,97,104,4996
spawn,5116664,3,325,302 cirrus streaks,2,0,1,108,534,1,7093,7553,0,0,0.6751,-0.2812,-0.1400,3.3909,97,104,4996
spawn,5116893,1,340,317 dune sea,1,0,1,133,1022,1,17000,13459,45,2,1.5947,-0.0176,0.2553,0.3989,97,104,4996
spawn,5116952,4,37,014 copper octarings,0,0,0,256,1253,2,17000,31564,0,0,1.3373,0.0000,0.0000,4.5877,104,54,4997
spawn,5117546,2,589,566 sprocket chain,3,0,2,100,756,2,17000,6850,0,0,1.2642,-0.0059,0.0365,0.0997,104,54,4997
spawn,5118207,4,235,212 cell tissue,1,0,0,256,684,2,17000,19733,0,0,1.2764,0.0000,0.0000,5.8843,54,171,4998
spawn,5118213,4,328,305 moire circles,1,0,0,256,1044,1,17000,20063,0,0,1.4268,0.0000,0.0000,2.7925,54,171,4998
spawn,5118219,4,274,251 star lattice,1,0,0,256,743,0,17000,21967,0,0,1.3595,0.0000,0.0000,4.9867,54,171,4998
spawn,5118769,1,563,540 cloud rift,2,0,4,90,973,0,14593,13384,143,2,0.9070,-0.1518,0.2694,6.1835,54,171,4998
spawn,5118852,3,572,549 paper planes,3,0,1,86,528,0,4306,1068,158,1,2.1326,0.1047,-0.1635,4.5877,54,171,4998
spawn,5119014,4,120,097 magenta fireworks,0,0,0,256,1042,1,17000,7113,0,0,1.4121,0.0000,0.0000,1.3963,171,30,4999
spawn,5119561,2,494,471 ball lightning,3,0,1,111,927,1,11343,25069,0,0,1.7117,0.2976,-0.0435,5.3856,171,30,4999
spawn,5120143,4,435,412 soft sunburst,0,0,0,256,859,1,17000,32767,0,0,1.2616,0.0000,0.0000,0.5984,30,19,5000
spawn,5120809,1,326,303 sand dollars,1,0,1,141,832,1,17000,12217,0,0,1.3402,-0.2953,-0.2012,0.2992,30,19,5000
spawn,5120866,3,155,132 tesseract drift,3,0,1,75,786,1,6125,23579,0,1,0.8352,-0.2506,-0.2718,2.9920,30,19,5000
spawn,5121044,4,447,424 warped grid,0,0,0,256,832,2,17000,16813,0,0,1.4038,0.0000,0.0000,0.5984,19,34,5001
spawn,5121302,2,116,093 cathedral fan,2,0,1,106,1385,2,17000,3108,177,0,1.8287,0.0271,-0.1941,2.1941,19,34,5001
spawn,5121845,4,470,447 malachite,0,0,0,256,784,2,17000,30192,0,0,1.1507,0.0000,0.0000,1.9947,19,34,5001
spawn,5122619,4,44,021 ripple duet,0,0,0,256,1118,0,17000,15468,0,0,1.0603,0.0000,0.0000,4.9867,34,82,5002
spawn,5122966,4,465,442 suminagashi,0,0,0,256,796,2,17000,32092,0,0,1.1441,0.0000,0.0000,3.2912,34,82,5002
spawn,5123396,2,577,554 spinning tops,3,0,4,90,624,2,17000,16611,0,1,0.5622,-0.1376,0.0059,2.4933,82,12,5003
spawn,5123461,1,89,066 hex tunnel,2,0,4,90,1481,2,17000,24300,0,0,2.2352,0.0059,0.0459,0.9973,82,12,5003
spawn,5123556,3,529,506 ground strike,3,0,2,110,1175,2,9726,8209,0,0,0.7633,-0.1094,0.0859,3.6901,82,12,5003
spawn,5123846,4,119,096 scanline butterfly,1,0,0,256,1374,1,17000,28310,0,0,1.0948,0.0000,0.0000,4.6875,82,12,5003
spawn,5124800,2,604,581 matrix corners,2,0,1,117,1167,1,9031,14464,0,0,1.7774,0.1682,-0.0576,5.2859,12,160,5004
spawn,5125296,4,260,237 dew web,1,0,0,256,1084,1,17000,5457,0,0,1.3693,0.0000,0.0000,0.6981,160,9,5005
spawn,5125913,1,81,058 fountain arcs,2,0,1,176,1318,1,16078,26389,24,0,1.5393,-0.0106,0.1235,0.5984,160,9,5005
spawn,5126129,3,575,552 koi shapes,3,0,1,110,505,1,6953,18284,0,0,0.4103,-0.1494,-0.2247,5.8843,160,9,5005
spawn,5126417,4,48,025 ember triad,0,0,0,256,1438,2,17000,29573,0,0,1.1186,0.0000,0.0000,5.9840,9,78,5006
spawn,5126709,4,334,311 agate slices,1,0,0,256,722,2,17000,7698,0,0,1.0816,0.0000,0.0000,6.2832,9,78,5006
spawn,5127019,2,576,553 origami cranes,3,0,2,115,517,2,17000,1903,124,0,0.5786,-0.2953,-0.1776,3.9893,9,78,5006
spawn,5127432,4,259,236 tartan veil,1,0,0,256,772,1,17000,15125,0,0,1.2748,0.0000,0.0000,4.9867,78,121,5007
spawn,5127731,4,31,008 octa mandala,0,0,0,256,722,2,17000,23847,0,0,1.1227,0.0000,0.0000,4.8869,78,121,5007
spawn,5127971,4,101,078 turing garden,0,0,0,256,660,1,17000,13172,0,0,1.0652,0.0000,0.0000,4.8869,78,121,5007
spawn,5128323,2,515,492 helix bolt,3,0,1,104,507,1,14062,27610,0,0,1.2930,-0.3000,-0.2529,3.6901,121,176,5008
spawn,5128530,1,353,330 wisp curls,1,0,1,153,793,1,17000,20128,0,0,0.8598,-0.0176,0.0247,5.3856,121,176,5008
spawn,5128588,4,359,336 slow plasma,0,0,0,256,1468,1,17000,1379,0,0,1.2436,0.0000,0.0000,2.0944,121,176,5008
spawn,5129687,3,221,198 whirl nest,2,0,4,85,758,1,6484,10071,0,0,2.3009,0.2671,-0.1941,1.6955,176,33,5009
spawn,5129908,2,200,177 sandpile mandala,3,0,1,101,682,1,14937,22967,0,0,2.0545,-0.0176,0.1282,0.1995,176,33,5009
spawn,5130061,4,451,428 soft tartan,0,0,0,256,743,1,17000,16567,0,0,1.2970,0.0000,0.0000,0.2992,176,33,5009
spawn,5130605,1,312,289 sea anemone,1,0,1,151,867,1,17000,3450,66,0,1.3217,0.2553,0.2647,5.7845,33,59,5010
spawn,5130807,4,366,343 orbiting blobs,0,0,0,256,653,2,17000,9702,0,0,1.1063,0.0000,0.0000,1.0971,33,59,5010
spawn,5131580,4,67,044 majority quilt,0,0,0,256,810,2,17000,22837,0,0,1.3997,0.0000,0.0000,1.8949,59,16,5011
spawn,5132047,3,55,032 harmonograph veil,2,0,4,87,619,2,10898,31705,0,0,2.1182,0.0035,-0.0412,3.7899,59,16,5011
spawn,5132167,2,188,165 vortex street,2,0,1,101,1125,2,17000,10969,140,1,0.7367,-0.0435,-0.1965,0.6981,59,16,5011
spawn,5132339,1,56,033 rose engine,2,0,1,172,758,2,17000,15998,72,1,1.0836,-0.2953,-0.2059,1.4960,16,154,5012
spawn,5132404,4,348,325 moth wing,1,0,0,256,933,2,17000,4523,0,0,1.2049,0.0000,0.0000,4.0891,16,154,5012
spawn,5133033,4,433,410 warped mesh,0,0,0,256,777,0,17000,26458,0,0,1.1655,0.0000,0.0000,1.0971,16,154,5012
spawn,5133503,3,596,573 matrix spokes,3,0,1,86,317,0,4935,18353,0,0,1.9047,0.1118,0.2765,2.8923,154,142,5013
spawn,5133780,1,582,559 planetary set,2,0,1,136,605,0,11093,5166,44,1,1.6789,0.2224,0.2600,0.3989,154,142,5013
spawn,5133880,4,476,453 bathymetry,0,0,0,256,756,0,17000,12511,0,0,1.2444,0.0000,0.0000,5.5851,154,142,5013
spawn,5134489,3,614,591 star trails,3,0,1,112,372,0,4550,26903,0,0,0.9337,-0.1000,0.0671,6.2832,142,165,5014
spawn,5134696,2,591,568 rack and pinion,3,0,1,107,518,0,7013,18414,25,2,1.9499,-0.1000,0.2271,2.0944,142,165,5014
spawn,5134745,4,489,466 light leaks,0,0,0,256,710,1,17000,491,0,0,1.1170,0.0000,0.0000,2.7925,142,165,5014
spawn,5135499,1,232,209 smoke field,1,0,1,136,568,1,17000,17773,0,0,1.3258,0.1729,0.0859,4.8869,165,88,5015
spawn,5135520,4,303,280 barchan dunes,1,0,0,256,613,1,17000,8838,0,0,1.2197,0.0000,0.0000,2.4933,165,88,5015
spawn,5135963,3,127,104 ice ray lattice,3,0,1,77,561,1,6078,1129,0,0,1.3012,-0.1329,-0.1212,4.8869,165,88,5015
spawn,5136117,2,606,583 dust shaft,2,0,1,133,557,1,14625,22058,60,1,2.4630,-0.2694,0.0506,3.4907,165,88,5015
spawn,5136182,4,43,020 feedback fractal,0,0,0,256,1179,2,17000,24536,0,0,1.3751,0.0000,0.0000,4.0891,165,88,5015
spawn,5136832,1,160,137 rutt etra relief,2,0,2,88,971,2,17000,10860,0,0,0.4595,0.1918,-0.1329,0.5984,88,3,5016
spawn,5137435,4,266,243 leopard rosettes,1,0,0,256,639,1,17000,32490,0,0,1.4211,0.0000,0.0000,4.0891,3,29,5017
spawn,5137940,4,475,452 terraced hills,0,0,0,256,658,0,17000,23285,0,0,1.2814,0.0000,0.0000,3.1915,3,29,5017
spawn,5138192,2,77,054 starfield warp,2,0,1,109,1124,0,5835,2254,97,1,0.6935,-0.0647,0.0624,1.6955,3,29,5017
spawn,5138394,3,220,197 fern dust,3,0,1,89,736,0,4610,9660,149,1,1.5167,0.1588,-0.1212,6.0837,3,29,5017
spawn,5138677,4,469,446 agate bands,0,0,0,256,591,2,17000,15060,0,0,1.1885,0.0000,0.0000,4.5877,29,175,5018
spawn,5139283,4,51,028 quasicrystal,1,0,0,256,1054,1,17000,25895,0,0,1.0751,0.0000,0.0000,4.8869,29,175,5018
spawn,5139905,1,109,086 gem orbit,2,0,1,180,1244,1,15531,10996,0,0,1.2109,-0.1918,-0.0059,1.6955,175,163,5019
spawn,5140200,3,502,479 spider lightning,3,0,1,76,594,1,6234,1797,0,0,1.2909,-0.0506,-0.0318,4.0891,175,163,5019
spawn,5140424,2,158,135 kelvin wake,2,0,1,139,706,1,13187,18242,22,1,2.4692,-0.0576,-0.2082,2.6928,175,163,5019
spawn,5140451,4,243,220 honeycomb breath,1,0,0,256,781,1,17000,22457,0,0,1.1014,0.0000,0.0000,5.8843,175,163,5019
spawn,5141233,4,69,046 rps trichrome,0,0,0,256,1006,1,17000,4470,0,0,1.3068,0.0000,0.0000,4.6875,163,22,5020
spawn,5141595,3,535,512 ball lightning drift,3,0,1,113,197,1,6390,21192,0,0,0.8947,0.2600,-0.0835,5.3856,22,20,5021
spawn,5141874,2,216,193 cord braid,2,0,1,103,1063,1,12937,28303,0,0,1.5147,0.1212,0.2929,5.4853,22,20,5021
spawn,5141904,1,276,253 vine trellis,1,0,1,132,441,1,17000,17188,127,1,2.3789,0.1235,0.1588,3.2912,22,20,5021
spawn,5142351,4,471,448 wood grain,0,0,0,256,926,0,17000,22554,0,0,1.1408,0.0000,0.0000,4.5877,22,20,5021
spawn,5142921,1,213,190 glenz vectors,2,0,1,128,737,0,11312,5877,0,0,1.6522,-0.2082,0.1071,0.4987,20,63,5022
spawn,5143118,3,547,524 orbiting balls,3,0,1,75,260,0,4438,16233,0,0,0.4185,-0.0082,-0.1541,3.5904,20,63,5022
spawn,5143275,4,181,158 blaze,1,0,0,256,1582,2,17000,11855,0,0,1.3948,0.0000,0.0000,2.9920,20,63,5022
spawn,5143729,2,590,567 rolling pinions,2,0,2,75,836,2,17000,24148,0,1,1.9724,0.0718,0.2459,3.4907,63,14,5023
spawn,5144373,1,172,149 bubble iris,2,0,2,75,1251,2,22000,1970,0,0,1.6707,-0.2906,0.1824,2.1941,63,14,5023
spawn,5144511,3,541,518 sheet wash,2,0,1,101,627,2,11179,17547,25,0,0.4041,-0.0529,-0.1753,5.0864,63,14,5023
spawn,5144843,4,360,337 plasma bloom,0,0,0,256,994,1,17000,27997,0,0,1.1827,0.0000,0.0000,4.9867,14,167,5024
spawn,5145373,2,146,123 apollonian,3,0,1,140,609,1,8000,7565,127,2,1.4674,-0.1235,0.0388,4.9867,14,167,5024
spawn,5145846,4,105,082 greek key,0,0,0,256,1088,0,17000,14302,0,0,1.0389,0.0000,0.0000,2.3936,167,159,5025
spawn,5146355,3,517,494 upward streamers,3,0,1,99,554,0,4814,26922,0,0,0.7182,0.0129,-0.1024,3.3909,167,159,5025
spawn,5146565,1,330,307 lily pads,1,0,1,136,481,0,13593,3905,79,0,1.4592,0.1518,-0.1965,2.5931,167,159,5025
spawn,5146891,2,144,121 chladni sand,3,0,1,116,452,0,5396,19339,0,0,0.7182,0.2388,0.1635,1.9947,159,173,5026
spawn,5146907,4,335,312 membrane web,1,0,0,256,840,2,17000,30857,0,0,1.3463,0.0000,0.0000,2.6928,159,173,5026
spawn,5147304,4,292,269 velvet folds,1,0,0,256,1278,1,17000,26568,0,0,1.1614,0.0000,0.0000,5.0864,159,173,5026
spawn,5147544,4,106,083 patch quilt,0,0,0,256,1444,0,17000,5148,0,0,1.3052,0.0000,0.0000,0.3989,159,173,5026
spawn,5147784,4,154,131 times table,1,0,0,256,1466,2,32768,21981,0,0,1.0660,0.0000,0.0000,3.5904,173,179,5027
spawn,5148141,2,141,118 harmonic lantern,2,0,2,71,842,2,17000,5084,0,0,1.1965,-0.0129,0.2624,0.5984,173,179,5027
spawn,5148187,1,356,333 tulle gather,1,0,1,172,521,2,17000,30046,0,0,1.8144,0.3000,0.1871,3.0917,173,179,5027
spawn,5148517,3,533,510 lissajous bolt,3,0,2,71,424,2,10593,15122,109,0,1.4510,0.2953,0.1988,4.7872,173,179,5027
spawn,5149358,4,375,352 sunset bands,0,0,0,256,867,2,17000,13471,0,0,1.2238,0.0000,0.0000,4.3883,179,52,5028
spawn,5149774,2,607,584 filament web,3,0,2,128,644,2,17000,28901,0,0,0.6587,0.0906,-0.1941,2.9920,52,10,5029
spawn,5149924,3,218,195 aperture star,2,0,2,79,382,2,10734,21539,0,1,0.9481,-0.1918,0.2553,0.0000,52,10,5029
spawn,5150096,1,217,194 harmonic shell,2,0,2,130,601,2,17000,4458,77,2,1.0302,0.2694,0.1282,2.9920,52,10,5029
spawn,5150252,4,110,087 chevron court,0,0,0,256,1282,0,17000,10004,0,0,1.0849,0.0000,0.0000,1.0971,52,10,5029
spawn,5151127,2,215,192 steiner pearls,3,0,1,137,549,0,6644,21430,0,0,0.4513,-0.0929,-0.1494,1.0971,10,170,5030
spawn,5151302,3,608,585 constellation connect,3,0,1,76,387,0,4184,28738,0,0,2.4302,-0.1612,-0.2059,2.2939,10,170,5030
spawn,5151520,1,302,279 cell kaleido,1,0,1,143,544,0,14093,3648,0,2,2.2639,-0.2247,-0.2882,0.2992,10,170,5030
spawn,5151545,4,422,399 brushed metal,0,0,0,256,832,0,17000,13731,0,0,1.0948,0.0000,0.0000,0.1995,10,170,5030
spawn,5152483,4,436,413 twin sunbursts,0,0,0,256,863,1,17000,29314,0,0,1.3553,0.0000,0.0000,1.0971,170,71,5031
spawn,5152918,2,125,102 vortex silk,2,0,1,119,1160,1,8000,12357,0,0,2.3358,0.1094,0.1424,0.3989,71,132,5032
spawn,5153059,3,623,600 comet dust,3,0,1,83,343,1,7406,3691,68,0,2.2455,-0.2388,-0.0718,1.8949,71,132,5032
spawn,5153367,1,54,031 spirograph bloom,1,0,1,131,657,1,17000,19107,0,0,1.5516,0.2553,-0.2506,1.0971,71,132,5032
spawn,5153426,4,392,369 sunlit shallows,0,0,0,256,934,1,17000,25510,0,0,1.1400,0.0000,0.0000,4.3883,71,132,5032
spawn,5154386,4,423,400 spun metal,0,0,0,256,836,1,17000,2929,0,0,1.2255,0.0000,0.0000,4.0891,132,67,5033
spawn,5154757,3,173,150 relief lantern,2,0,1,115,773,1,5765,20698,0,0,0.5211,0.1094,0.1329,2.3936,132,67,5033
spawn,5154893,2,224,201 lava lamp,2,0,1,140,508,1,11250,11501,0,0,1.3587,-0.0153,0.1400,5.9840,67,102,5034
spawn,5155365,4,314,291 moss carpet,1,0,0,256,617,1,17000,15801,0,0,1.2929,0.0000,0.0000,0.8976,67,102,5034
spawn,5156003,4,294,271 aurora swirl,1,0,0,256,1591,1,17000,1551,0,0,1.1540,0.0000,0.0000,2.0944,102,75,5035
spawn,5156310,4,395,372 water surface,0,0,0,256,619,1,17000,15850,0,0,1.0340,0.0000,0.0000,2.8923,102,75,5035
spawn,5156629,1,510,487 aurora bolts,2,0,4,90,650,1,17000,32417,0,2,1.9109,-0.0788,-0.1612,4.0891,102,75,5035
spawn,5156839,2,570,547 slow meteors,3,0,1,119,759,1,13593,24735,0,0,2.1182,0.2812,0.1612,0.8976,102,75,5035
spawn,5156979,4,285,262 loom threads,1,0,0,256,984,2,17000,9509,0,0,1.2164,0.0000,0.0000,0.9973,75,153,5036
spawn,5157281,3,583,560 gear silhouettes,3,0,2,85,390,2,8929,19155,0,0,0.5293,0.1494,0.2835,1.1968,75,153,5036
spawn,5157889,1,525,502 thunder cell,2,0,2,85,886,2,17000,3301,0,0,2.0402,-0.0906,0.2482,1.8949,153,35,5037
spawn,5158027,4,252,229 stained glass,1,0,0,256,847,2,17000,24503,0,0,1.3578,0.0000,0.0000,2.3936,153,35,5037
spawn,5158427,2,184,161 curve loom,3,0,2,91,571,2,12000,15143,89,1,1.9416,-0.2765,0.1824,3.2912,153,35,5037
spawn,5158938,4,398,375 wave interference,0,0,0,256,678,1,17000,31166,0,0,1.1318,0.0000,0.0000,2.5931,35,138,5038
spawn,5159222,1,123,100 pinwheel swirl,1,0,1,147,932,1,17000,8444,0,0,1.5721,0.0624,0.2835,3.8896,35,138,5038
spawn,5159394,3,586,563 corner train,3,0,1,80,325,1,6328,24541,0,1,0.7510,0.0624,-0.0153,0.2992,35,138,5038
spawn,5159551,2,573,550 kites on strings,3,0,1,102,420,1,13281,16475,0,0,1.1390,-0.1824,0.1047,0.0997,35,138,5038
spawn,5159755,4,310,287 checker breath,1,0,0,256,1046,0,17000,3999,0,0,1.3570,0.0000,0.0000,1.4960,35,138,5038
spawn,5160209,4,0,asm,0,0,0,256,361,0,17000,30320,0,0,1.1737,0.0000,0.0000,4.7872,138,103,5039
spawn,5160619,4,485,462 soap film,0,0,0,256,917,1,17000,8615,0,0,1.1795,0.0000,0.0000,4.4880,138,103,5039
spawn,5160983,3,80,057 galaxy pinwheel,3,0,1,87,572,1,6265,22825,180,1,0.5211,0.0459,-0.2482,5.5851,103,53,5040
spawn,5161063,1,601,578 matrix side rain,2,0,1,175,1590,1,17000,30519,148,1,1.3935,0.0976,0.1541,1.2965,103,53,5040
spawn,5161292,2,161,138 soap bubbles,2,0,1,111,605,1,8000,3316,147,1,1.6953,-0.0671,-0.1353,5.8843,103,53,5040
spawn,5161597,4,425,402 anodized sheen,0,0,0,256,790,1,17000,20371,0,0,1.0553,0.0000,0.0000,2.9920,103,53,5040
spawn,5162450,4,50,027 wedge ripples,0,0,0,256,1296,0,17000,10948,0,0,1.1178,0.0000,0.0000,1.2965,53,128,5041
spawn,5163094,3,203,180 hilbert weave,3,0,1,110,415,0,3981,28907,0,0,2.3132,0.1847,0.1141,2.2939,128,179,5042
spawn,5163288,2,498,475 frozen bolt,3,0,1,107,590,0,8455,17079,0,1,1.2293,0.2459,0.0671,3.7899,128,179,5042
spawn,5163408,1,257,234 wave terraces,2,0,1,152,1533,0,14281,2361,0,0,2.3604,-0.1235,-0.2482,4.3883,128,179,5042
spawn,5163729,4,380,357 twilight glow,0,0,0,256,1114,2,17000,23638,0,0,1.3134,0.0000,0.0000,3.7899,128,179,5042
spawn,5164378,2,174,151 chladni filaments,2,0,2,105,869,2,16406,12054,30,0,1.5413,-0.0294,0.1282,5.6848,179,100,5043
spawn,5164794,3,133,110 firefly sync,3,0,2,109,626,2,7125,28810,0,0,2.0525,0.2553,0.0388,0.6981,179,100,5043
spawn,5164998,4,384,361 gas pillars,0,0,0,256,621,2,17000,16093,0,0,1.3849,0.0000,0.0000,0.5984,179,100,5043
spawn,5165619,4,370,347 curl plasma,0,0,0,256,951,1,17000,23296,0,0,1.2395,0.0000,0.0000,5.8843,100,29,5044
spawn,5166013,1,131,108 vega bulge,2,0,1,160,1153,1,17000,6444,0,0,1.6850,0.0106,-0.0365,3.8896,100,29,5044
spawn,5166704,4,365,342 soft checker plasma,0,0,0,256,781,0,17000,31789,0,0,1.2452,0.0000,0.0000,1.7952,29,92,5045
spawn,5167513,2,571,548 soap bubbles,3,0,1,113,654,0,6873,17807,0,0,1.0076,0.2647,0.2576,1.8949,92,14,5046
spawn,5167522,4,112,089 oval drums,0,0,0,256,1242,2,17000,22177,0,0,1.4211,0.0000,0.0000,3.0917,92,14,5046
spawn,5167881,3,592,569 pendulum wave,3,0,2,80,1050,2,10312,1404,0,0,1.6522,-0.0906,0.0647,3.3909,92,14,5046
spawn,5168144,1,321,298 corner rays,1,0,1,151,543,2,17000,11447,0,0,1.6070,-0.1659,0.0388,0.7979,14,136,5047
spawn,5168771,2,162,139 harmonic orb,2,0,1,105,581,2,16687,28019,69,0,2.0792,0.1965,-0.0388,2.4933,14,136,5047
spawn,5168839,4,405,382 velvet drape,0,0,0,256,675,1,17000,6943,0,0,1.1515,0.0000,0.0000,2.4933,14,136,5047
spawn,5169488,1,231,208 moire gauze,1,0,1,166,1413,1,17000,17586,68,2,0.9276,0.0694,0.2294,4.0891,136,80,5048
spawn,5169673,4,53,030 octa facets,0,0,0,256,921,1,17000,978,0,0,1.3849,0.0000,0.0000,0.6981,136,80,5048
spawn,5169679,4,318,295 meander key,1,0,0,256,769,1,17000,298,0,0,1.4030,0.0000,0.0000,0.2992,136,80,5048
spawn,5170084,4,486,463 julia drift,0,0,0,256,946,1,20000,7373,0,0,1.3389,0.0000,0.0000,4.3883,136,80,5048
spawn,5170388,2,564,541 comet trio,3,0,1,126,391,1,13187,27284,43,1,0.9378,0.1871,-0.2882,1.7952,80,137,5049
spawn,5171002,4,430,407 geodesic dome,0,0,0,256,757,2,17000,1640,0,0,1.0940,0.0000,0.0000,6.2832,80,137,5049
spawn,5171813,4,74,051 firework garden,1,0,0,256,1431,1,20000,17895,0,0,1.1934,0.0000,0.0000,4.0891,137,9,5050
spawn,5172379,3,511,488 lichtenberg tree,3,0,1,106,346,1,7359,3049,14,0,1.0815,0.0976,0.1424,1.3963,9,47,5051
spawn,5172582,2,59,036 epicycle lace,2,0,1,107,652,1,13375,10995,4,1,1.9437,0.1965,0.0882,3.0917,9,47,5051
spawn,5172623,1,145,122 caustic net,2,0,1,148,1509,1,14000,25945,0,0,2.1223,-0.1306,0.0412,3.5904,9,47,5051
spawn,5173345,4,18,asm,0,1,0,256,537,2,17000,5638,0,0,1.4384,0.0000,0.0000,4.4880,47,51,5052
spawn,5173791,2,620,597 will o wisp,3,0,2,95,479,2,17000,14014,0,0,2.2824,-0.1941,0.2600,0.8976,47,51,5052
spawn,5173939,4,371,348 dawn clouds,0,0,0,256,687,0,17000,32472,0,0,1.1762,0.0000,0.0000,6.1835,47,51,5052
spawn,5174721,4,431,408 lowpoly terrain,0,0,0,256,815,2,17000,15979,0,0,1.1384,0.0000,0.0000,4.6875,51,13,5053
spawn,5175095,2,207,184 caustic billiard,3,0,2,85,440,2,17000,1811,131,0,2.1490,0.0059,-0.2176,0.2992,51,13,5053
spawn,5175310,3,139,116 hilbert unfold,3,0,2,85,693,2,8812,22947,0,0,2.0894,-0.0882,0.2671,1.0971,13,155,5054
spawn,5175398,1,61,038 guilloche rings,2,0,1,175,370,2,17000,26863,17,1,1.3463,0.0906,0.1541,3.8896,13,155,5054
spawn,5175549,4,72,049 voronoi breath,0,0,0,256,1258,1,17000,11089,0,0,1.3175,0.0000,0.0000,5.3856,13,155,5054
spawn,5176294,2,566,543 drifting polygons,3,0,4,90,671,1,10718,24776,131,2,1.9211,0.1259,0.2671,1.8949,13,155,5054
spawn,5176516,1,114,091 diamond confetti,2,0,1,142,884,1,17000,21054,147,2,1.4777,-0.2976,-0.0482,3.6901,155,165,5055
spawn,5176779,4,8,asm,0,0,0,256,175,2,17000,3282,0,0,1.0348,0.0000,0.0000,1.0971,155,165,5055
spawn,5177192,4,459,436 wet washes,0,0,0,256,1007,2,17000,11227,0,0,1.1836,0.0000,0.0000,4.7872,155,165,5055
spawn,5177680,3,166,143 caustic pool,3,0,2,77,710,2,11109,29117,0,0,1.2704,0.0153,-0.1965,4.6875,165,45,5056
spawn,5177874,2,98,075 coral lace,3,0,2,125,847,2,17000,16378,0,0,2.1613,-0.0976,-0.2200,2.0944,165,45,5056
spawn,5178223,4,400,377 dune field,0,0,0,256,779,0,17000,4664,0,0,1.3512,0.0000,0.0000,3.8896,165,45,5056
spawn,5179118,1,147,124 poincare web,2,0,1,135,1424,0,11031,22219,0,0,0.5191,-0.2953,0.0482,0.0997,45,63,5057
spawn,5179155,4,468,445 alcohol ink,0,0,0,256,880,0,17000,14083,0,0,1.1392,0.0000,0.0000,3.7899,45,63,5057
spawn,5179682,2,62,039 butterfly lace,2,0,1,103,846,0,7101,2105,0,0,0.6217,-0.1941,-0.0953,6.0837,63,86,5058
spawn,5179950,3,585,562 gear cascade,3,0,1,77,1188,0,3605,8576,0,2,1.0733,0.1165,0.2812,0.0000,63,86,5058
spawn,5180189,4,228,205 lattice windows,1,0,0,256,634,1,17000,30187,0,0,1.3249,0.0000,0.0000,4.8869,63,86,5058
spawn,5180475,4,361,338 warped plasma,0,0,0,256,912,1,17000,16249,0,0,1.0422,0.0000,0.0000,4.0891,86,115,5059
spawn,5181427,1,60,037 pendulum web,2,0,4,90,665,1,17000,30276,90,1,1.2971,0.1965,-0.1494,1.6955,86,115,5059
spawn,5181525,4,376,353 storm front,0,0,0,256,709,1,17000,8193,0,0,1.1523,0.0000,0.0000,0.8976,115,18,5060
spawn,5182108,2,507,484 lightning ring,3,0,1,140,760,1,12125,20097,0,0,0.4513,-0.0671,-0.2506,5.5851,115,18,5060
spawn,5182251,4,368,345 tri plasma,0,0,0,256,1005,0,17000,15995,0,0,1.1268,0.0000,0.0000,2.2939,115,18,5060
spawn,5182925,1,108,085 vector machine,1,0,1,162,1184,0,14687,2057,171,2,2.1613,-0.2718,-0.0576,0.0997,18,33,5061
spawn,5183063,3,617,594 ember column,3,0,1,100,610,0,4417,26113,81,1,1.9191,0.1918,-0.2812,4.1888,18,33,5061
spawn,5183340,4,389,366 planetary nebula,0,0,0,256,712,2,17000,7278,0,0,1.2551,0.0000,0.0000,3.4907,18,33,5061
spawn,5184098,4,351,328 rose window,1,0,0,256,785,2,17000,16645,0,0,1.3915,0.0000,0.0000,5.0864,33,135,5062
spawn,5184636,1,240,217 dune field,1,0,1,165,1097,2,17000,2844,0,2,2.0504,0.0388,-0.0624,3.8896,135,148,5063
spawn,5184829,2,612,589 grinder sparks,3,0,2,78,550,2,17000,8325,0,0,2.4733,-0.1071,-0.1988,4.4880,135,148,5063
spawn,5184997,4,278,255 lotus layers,1,0,0,256,795,1,17000,28316,0,0,1.3077,0.0000,0.0000,4.3883,135,148,5063
spawn,5185317,4,246,223 caustic net,1,0,0,256,796,2,17000,17084,0,0,1.3841,0.0000,0.0000,2.7925,135,148,5063
spawn,5185557,4,378,355 heat shimmer,0,0,0,256,671,1,17000,26691,0,0,1.3447,0.0000,0.0000,3.9893,148,178,5064
